,Survata Interview ID,Date (UTC),Period,Length of Interview (seconds),Country,State,Metro Area,Postal Code,Region,Division,City,Gender,Age,Operating System,Web Browser,Exposure Stamps
2086,837e636e-b93e-4ad8-9454-6148a946dbc2,2017-09-08 03:17:00.0,1,192,US,VA,"WASHINGTON, DC (HAGRSTWN)",20169,South,South Atlantic,Haymarket,female,45 to 54,windows,chrome,"2017-09-07 01:54:17.0 : 403533592,20184888,91491765,203740465,4088207 | 2017-09-07 01:55:34.0 : 403533592,20184888,91491765,203740465,4088207 | 2017-09-07 01:55:48.0 : 403533592,20184888,91491765,203740465,4088207 | 2017-09-07 02:10:42.0 : 403533592,20184888,91491765,203723009,4088207"
2087,9e594a0d-acd4-47c6-8151-80a58047d8a8,2017-09-25 00:51:15.0,1,96,US,AZ,PHOENIX (PRESCOTT),85022,West,Mountain,Phoenix,male,35 to 44,windows,firefox,
2088,7f4d2d2e-bd2a-4dbc-8dba-5321d3bb118a,2017-10-24 10:26:25.0,2,131,US,OK,TULSA,74105,South,West South Central,Tulsa,female,35 to 44,windows,other,
2089,851189de-9398-4792-8959-2418d98d79ed,2017-10-21 23:38:28.0,2,160,US,VA,"WASHINGTON, DC (HAGRSTWN)",22485,South,South Atlantic,King George,male,18 to 24,ios,safari,
2090,392b4bbf-6560-42c2-ba28-9a0469c12255,2017-10-02 13:29:48.0,1,112,US,PA,PHILADELPHIA,19104,Northeast,Mid-Atlantic,Philadelphia,female,45 to 54,windows,ie,
2091,f4549e12-2332-4696-a1ca-f0dad263ef74,2017-09-12 15:05:34.0,1,129,US,AK,JUNEAU,99929,West,Pacific,Wrangell,male,55 to 64,windows,other,"2017-09-11 17:06:06.0 : 402714674,20184888,91573631,202896546,4038699"
2092,a46e0d90-4d34-4d08-85e6-0000551a602a,2017-08-18 00:09:10.0,1,144,US,AR,LITTLE ROCK-PINE BLUFF,72223,South,West South Central,Little Rock,male,35 to 44,windows,other,"2017-08-17 23:16:43.0 : 403497565,20184888,91503048,203712009,4119256"
2093,e1dafdfe-2d4f-42fb-af83-1b4664af61f9,2017-11-11 09:58:24.0,3,115,US,FL,TAMPA-ST. PETE (SARASOTA),33703,South,South Atlantic,Saint Petersburg,female,18 to 24,ios,other,
2094,5ce1af00-9ca9-469d-b6fd-413db420d80a,2017-10-18 14:17:58.0,2,81,US,PA,ERIE,16335,Northeast,Mid-Atlantic,Meadville,female,55 to 64,android,none,
2095,371e38d6-3474-419f-a53c-1a3f129ee7f8,2017-10-16 21:27:16.0,2,122,US,GA,ATLANTA,30044,South,South Atlantic,Lawrenceville,male,55 to 64,windows,ie,
2096,7cab7752-d719-4718-8bf7-72730b0a3746,2017-10-23 02:33:27.0,2,104,US,IL,CHICAGO,60148,Midwest,East North Central,Lombard,female,18 to 24,windows,chrome,"2017-10-17 22:47:18.0 : 406469826,20367831,93684192,206208148,4038699"
2097,343b3e3e-39cf-488f-bdeb-b1d38de30344,2017-10-21 19:37:47.0,2,164,US,DE,PHILADELPHIA,19713,South,South Atlantic,Newark,female,25 to 34,windows,chrome,
2098,c24dc277-c2ac-474a-9e0c-1b1483dd5784,2017-11-13 03:22:36.0,3,143,US,GA,ATLANTA,30307,South,South Atlantic,Atlanta,female,35 to 44,ios,other,
2099,d15c488d-6f19-499a-99bf-341dceade3e3,2017-10-19 04:20:01.0,2,95,US,CA,LOS ANGELES,92503,West,Pacific,Riverside,female,55 to 64,windows,chrome,
2100,75ff2567-fe06-4d4f-891e-8142d9a6b370,2017-10-26 09:22:31.0,2,135,US,MO,PADUCAH-CAPE GIRARD-HARSBG,63876,Midwest,West North Central,Senath,male,35 to 44,windows,chrome,
2101,b90357ae-091e-4139-8f0a-41812619d54f,2017-11-04 09:22:54.0,3,177,US,AL,BIRMINGHAM (ANN AND TUSC),35150,South,East South Central,Sylacauga,female,45 to 54,ios,safari,
2102,c504fe25-c283-450c-8f86-9aeeaaf7d9cb,2017-09-27 03:38:37.0,1,201,US,CA,LOS ANGELES,90032,West,Pacific,Los Angeles,male,65 and over,windows,chrome,"2017-09-25 00:31:50.0 : 402713987,20184888,91520575,202895439,4038699"
2103,6bbb9ac8-f71a-4842-a485-fb1e9827c98a,2017-11-11 00:37:21.0,3,224,US,CA,SACRAMNTO-STKTON-MODESTO,95825,West,Pacific,Sacramento,female,45 to 54,android,chrome,
2104,e3f2e65e-a392-44e2-840c-29732e4da4c4,2017-10-10 02:50:00.0,2,122,US,NY,NEW YORK,10022,Northeast,Mid-Atlantic,New York,male,45 to 54,android,chrome,"2017-09-17 17:11:58.0 : 403048760,20184888,91529912,203243821,4096633 | 2017-10-01 19:23:32.0 : 406013406,20367831,91520578,206151557,4119256"
2105,44b9473d-2e83-4e73-b0ca-5728360116db,2017-09-07 15:23:27.0,1,163,US,MN,MANKATO,56001,Midwest,West North Central,Mankato,female,18 to 24,macos,chrome,
2106,82789ebd-c676-459b-a6bb-a3cec332feea,2017-09-27 21:13:52.0,1,170,US,CA,SAN FRANCISCO-OAK-SAN JOSE,94043,West,Pacific,Mountain View,male,65 and over,android,chrome,"2017-09-04 18:06:06.0 : 404205495,20184888,91521866,204378464,4095703 | 2017-09-04 18:08:22.0 : 404205495,20184888,91521866,204378464,4095703 | 2017-09-04 18:09:08.0 : 404205495,20184888,91521866,204378464,4095703 | 2017-09-14 17:54:15.0 : 404205495,20184888,91521866,204378464,4095703 | 2017-09-14 17:55:57.0 : 404205495,20184888,91521866,204378464,4095703 | 2017-09-14 17:58:50.0 : 404205495,20184888,91521866,204378464,4095703 | 2017-09-14 18:02:03.0 : 404205495,20184888,91521866,204378464,4095703 | 2017-09-19 17:42:22.0 : 404205495,20184888,91521866,204378464,4095703 | 2017-09-19 17:47:50.0 : 404205495,20184888,91521866,204378464,4095703 | 2017-09-19 18:24:25.0 : 404205495,20184888,91521866,204378464,4095703"
2107,fa92691e-f277-4fca-81b4-2d4f6d079132,2017-11-07 15:12:24.0,3,164,US,OH,CINCINNATI,45230,Midwest,East North Central,Cincinnati,male,65 and over,macos,chrome,
2108,e5e77b98-1ada-4390-a447-de45a8a49824,2017-10-19 18:07:18.0,2,238,US,WI,MADISON,53706,Midwest,East North Central,Madison,male,55 to 64,windows,chrome,"2017-09-27 18:09:43.0 : 403533592,20184888,91491765,203740465,4088207"
2109,84b18046-76eb-45e4-8ddb-4adb4eea9740,2017-10-25 04:46:00.0,2,210,US,FL,TAMPA-ST. PETE (SARASOTA),34668,South,South Atlantic,Port Richey,male,35 to 44,windows,firefox,
2110,c41e15ca-3d57-4979-9594-29788435a574,2017-09-23 01:13:51.0,1,156,US,IN,CHICAGO,46350,Midwest,East North Central,La Porte,female,13 to 17,ios,safari,
2111,719951b9-4f84-4bff-95fc-5586b60e8666,2017-08-23 23:39:07.0,1,96,US,AR,LITTLE ROCK-PINE BLUFF,71603,South,West South Central,Pine Bluff,female,35 to 44,windows,chrome,"2017-08-16 21:13:00.0 : 403048760,20184888,91529912,203243773,4096633 | 2017-08-16 21:15:07.0 : 403048760,20184888,91529912,203243773,4096633 | 2017-08-16 21:15:31.0 : 403048760,20184888,91529912,203243773,4096633 | 2017-08-16 21:21:31.0 : 403048760,20184888,91529912,203243773,4096633 | 2017-08-16 21:22:59.0 : 403048760,20184888,91529912,203243773,4096633 | 2017-08-16 21:24:35.0 : 403048760,20184888,91529912,203243773,4096633 | 2017-08-16 21:25:10.0 : 403048760,20184888,91529912,203243773,4096633 | 2017-08-16 21:25:52.0 : 403048760,20184888,91529912,203243773,4096633 | 2017-08-16 21:37:10.0 : 403048760,20184888,91529912,203243773,4096633 | 2017-08-16 21:43:36.0 : 403048760,20184888,91529912,203243773,4096633 | 2017-08-16 21:44:20.0 : 403048760,20184888,91529912,203243773,4096633"
2112,515af20a-fdc0-4322-b4b0-f2ec811855c9,2017-10-26 18:02:59.0,2,79,US,FL,MOBILE-PENSACOLA (FT WALT),32503,South,South Atlantic,Pensacola,female,35 to 44,windows,chrome,
2113,83a02fb6-b8f7-4a98-8581-68df5fcb33bf,2017-10-24 19:14:24.0,2,198,US,NY,NEW YORK,11103,Northeast,Mid-Atlantic,Astoria,female,35 to 44,android,chrome,
2114,5c5ca80b-5b89-48e3-b93d-4b601822b1ce,2017-10-23 13:48:04.0,2,163,US,IL,CHICAGO,60625,Midwest,East North Central,Chicago,female,55 to 64,ios,safari,
2115,bae77f3a-db92-41dc-9319-f03af0550e38,2017-11-07 15:05:05.0,3,89,US,CO,DENVER,80216,West,Mountain,Denver,male,25 to 34,ios,other,
2116,d484947a-0163-4081-bfc3-bb5e4b99b2ac,2017-10-03 21:20:19.0,1,90,US,GA,ATLANTA,30135,South,South Atlantic,Douglasville,male,45 to 54,windows,chrome,
2117,a15ddf40-2cdd-4f24-8290-1b8542cc448d,2017-10-12 00:20:49.0,2,203,US,CA,LOS ANGELES,91765,West,Pacific,Diamond Bar,male,25 to 34,windows,other,
2118,087c78fb-0a89-49a1-a8f5-78832a2a3bcf,2017-10-03 17:05:35.0,1,120,US,WA,SEATTLE-TACOMA,98021,West,Pacific,Bothell,male,55 to 64,ios,safari,
2119,068c5744-75d7-4853-b3a9-9630a1fe6487,2017-10-09 02:47:27.0,2,63,US,TX,AUSTIN,78758,South,West South Central,Austin,female,18 to 24,android,chrome,"2017-09-28 02:53:09.0 : 403273103,20184888,91491765,203476790,4101315"
2120,6de01b43-1a0a-4e4a-9e9f-7edae820fc6f,2017-10-20 13:41:00.0,2,128,US,MO,KANSAS CITY,64633,Midwest,West North Central,Carrollton,female,45 to 54,windows,chrome,
2121,2f075a96-f45d-4794-9225-08307b571574,2017-09-12 16:47:07.0,1,131,US,FL,ORLANDO-DAYTONA BCH-MELBRN,32771,South,South Atlantic,Sanford,male,18 to 24,android,chrome,"2017-09-06 05:36:28.0 : 403082938,20184888,91645285,203241850,4096080 | 2017-09-06 05:36:28.0 : 403082932,20184888,91909757,203241844,4096080"
2122,9e3a9eb7-fe94-41a4-aab5-c2616e520062,2017-11-13 02:07:13.0,3,142,US,MA,BOSTON (MANCHESTER),02163,Northeast,New England,Boston,male,35 to 44,android,none,
2123,b9c0a867-874a-4354-802b-33cea6161756,2017-11-12 18:08:08.0,3,132,US,MO,ST. LOUIS,63139,Midwest,West North Central,Saint Louis,female,25 to 34,android,chrome,
2124,91286b42-ac0a-4280-878c-26e2f0f86b32,2017-10-22 14:20:18.0,2,95,US,TX,DALLAS-FT. WORTH,76039,South,West South Central,Euless,male,25 to 34,ios,safari,
2125,90fb2a3f-3fd9-4fd6-a2ee-a1926ad43408,2017-10-21 12:05:12.0,2,142,US,GA,ATLANTA,30301,South,South Atlantic,Atlanta,female,25 to 34,ios,other,
2126,2482691b-3084-46a9-b5d1-99311f1fde78,2017-09-20 04:05:33.0,1,145,US,AZ,PHOENIX (PRESCOTT),85018,West,Mountain,Phoenix,male,13 to 17,android,none,
2127,6add305c-856e-4c8c-94b3-eef9d13eac56,2017-10-06 19:20:05.0,2,1657,US,MI,DETROIT,48038,Midwest,East North Central,Clinton Township,female,55 to 64,windows,chrome,
2128,b6e4d37c-a064-42e9-afb6-c64fa4d294e7,2017-09-28 16:16:41.0,1,171,US,MO,ST. LOUIS,63090,Midwest,West North Central,Washington,female,65 and over,macos,firefox,
2129,589691d2-a1e2-4d58-82e6-1eae0fe0909d,2017-10-01 23:46:50.0,1,184,US,HI,HONOLULU,96815,West,Pacific,Honolulu,male,55 to 64,windows,chrome,
2130,5078bb4e-b6bf-496e-820e-c51a2d0bfc1f,2017-10-21 20:44:18.0,2,137,US,PA,HARRISBURG-LNCSTR-LEB-YORK,17042,Northeast,Mid-Atlantic,Lebanon,female,25 to 34,ios,safari,
2131,e35d1a59-55dc-4cb5-843f-70f2e4b40d7f,2017-09-28 14:00:17.0,1,120,US,VA,"WASHINGTON, DC (HAGRSTWN)",22039,South,South Atlantic,Fairfax Station,female,45 to 54,ios,safari,
2132,1fbb82f3-5098-40b8-bd7d-19cd5d619cfc,2017-09-10 10:15:05.0,1,109,US,IL,PEORIA-BLOOMINGTON,61523,Midwest,East North Central,Chillicothe,female,18 to 24,macos,safari,
2133,55ddc0ef-75b7-4f6d-909c-e64b1a844c34,2017-10-25 23:22:06.0,2,106,US,NH,BURLINGTON-PLATTSBURGH,03782,Northeast,New England,Sunapee,male,18 to 24,ios,safari,
2134,bbbff7de-eef5-4a0c-9cff-c01a811e6f09,2017-10-09 06:28:14.0,2,90,US,SC,"COLUMBIA, SC",29212,South,South Atlantic,Columbia,male,18 to 24,windows,other,"2017-09-10 05:39:40.0 : 402714674,20184888,91491765,202886615,4038699"
2135,97ab15fa-82cc-4078-b5ee-2f671f03222c,2017-10-15 19:10:55.0,2,77,US,GA,SAVANNAH,31402,South,South Atlantic,Savannah,female,18 to 24,windows,firefox,
2136,41dde930-72e6-4fb3-b43a-bc34a1a69911,2017-09-13 20:58:57.0,1,755,US,AR,LITTLE ROCK-PINE BLUFF,72103,South,West South Central,Mabelvale,female,45 to 54,ios,none,
2137,e7b095f9-0327-4509-a5ae-b5e40c8bc88f,2017-10-21 02:10:36.0,2,223,US,NY,SYRACUSE,14850,Northeast,Mid-Atlantic,Ithaca,female,35 to 44,ios,safari,
2138,2c276766-f4b5-4501-838e-6fc64fffd579,2017-11-02 21:40:50.0,3,490,US,OH,"COLUMBUS, OH",43113,Midwest,East North Central,Circleville,male,35 to 44,windows,chrome,"2017-10-07 11:50:07.0 : 405927248,20367831,91491765,206232300,4088207 | 2017-10-07 11:50:08.0 : 405927248,20367831,91491765,206232300,4088207"
2139,ba18583c-32ad-4e36-a510-805377dcfb08,2017-10-08 02:39:30.0,2,156,US,OK,OKLAHOMA CITY,73013,South,West South Central,Edmond,male,65 and over,other,chrome,
2140,604d62dc-aacf-438f-8429-9fd5c89e8839,2017-10-24 13:41:55.0,2,83,US,IL,PADUCAH-CAPE GIRARD-HARSBG,62901,Midwest,East North Central,Carbondale,female,55 to 64,windows,chrome,
2141,9734a8bf-b22a-4fc1-a946-c71b6f8066b8,2017-08-28 18:45:52.0,1,99,US,NC,GREENVILLE-N.BERN-WASHNGTN,28546,South,South Atlantic,Jacksonville,female,55 to 64,windows,chrome,
2142,b7db6a10-f798-4403-83b8-3fb2d7b60e40,2017-11-07 04:42:21.0,3,100,US,NC,RALEIGH-DURHAM (FAYETVLLE),27704,South,South Atlantic,Durham,female,35 to 44,macos,chrome,"2017-11-05 04:41:11.0 : 406469826,20367831,93736307,208183490,4038699"
2143,63b69477-71c6-481a-a55e-c30465c6ae15,2017-08-26 04:32:21.0,1,224,US,ID,BOISE,83709,West,Mountain,Boise,male,55 to 64,windows,other,
2144,733b4dd1-5967-4ff7-88d4-fa1e0efa080c,2017-10-24 23:27:12.0,2,216,US,NY,BUFFALO,14103,Northeast,Mid-Atlantic,Medina,female,45 to 54,windows,chrome,
2145,220082cc-229a-4422-8dba-534d9d9644e3,2017-09-04 23:38:49.0,1,186,US,OH,CLEVELAND-AKRON (CANTON),44212,Midwest,East North Central,Brunswick,male,65 and over,windows,chrome,
2146,dd0001dd-e860-49c4-ab70-202a46433708,2017-11-11 09:58:46.0,3,102,US,WA,YAKIMA-PASCO-RCHLND-KNNWCK,98908,West,Pacific,Yakima,male,35 to 44,windows,chrome,
2147,0623699f-69bf-42ec-b38d-dd86b24ce911,2017-09-26 01:02:42.0,1,71,US,MI,FLINT-SAGINAW-BAY CITY,48503,Midwest,East North Central,Flint,female,35 to 44,ios,safari,
2148,02a02d70-2c11-49c8-a4d1-d3da21bd3824,2017-09-04 02:45:40.0,1,703,US,PA,PITTSBURGH,15317,Northeast,Mid-Atlantic,Canonsburg,female,13 to 17,android,chrome,"2017-09-02 20:43:03.0 : 403083241,20184888,91495470,203270799,4101327"
2149,9cac9536-156d-4b3d-92ae-cfa37a0c78cb,2017-10-20 13:15:10.0,2,119,US,NJ,PHILADELPHIA,08332,Northeast,Mid-Atlantic,Millville,female,13 to 17,windows,chrome,
2150,d446d5c3-8c36-44fe-821f-d8a65c0b61aa,2017-10-25 16:07:34.0,2,94,US,CA,MONTEREY-SALINAS,95010,West,Pacific,Capitola,male,35 to 44,ios,safari,
2151,edde7ba1-3596-48c8-a6e3-9c5927a512e1,2017-10-18 02:46:51.0,2,164,US,TX,,,South,West South Central,,male,13 to 17,android,chrome,
2152,15d71f5d-3409-4925-bbeb-f1a0fc529d4f,2017-09-26 05:11:55.0,1,236,US,IA,SIOUX CITY,50588,Midwest,West North Central,Storm Lake,female,18 to 24,android,chrome,
2153,71fc8441-8178-43a7-a5d4-14ba56541063,2017-10-16 12:09:45.0,2,112,US,VA,RICHMOND-PETERSBURG,23140,South,South Atlantic,Providence Forge,male,65 and over,windows,chrome,
2154,e0c68b27-26d7-4df6-b7db-a44c8c7f0eaa,2017-08-14 18:41:29.0,1,90,US,WA,SEATTLE-TACOMA,98503,West,Pacific,Lacey,male,13 to 17,windows,chrome,
2155,facec266-1ae3-4474-9b37-febe6947afe2,2017-10-08 05:19:27.0,2,86,US,SC,,,South,South Atlantic,,male,45 to 54,android,chrome,"2017-10-02 13:34:25.0 : 406048152,20367831,91521860,206235294,4096645"
2156,b14d97ec-3c1c-45f7-a194-dae2dbb2eefc,2017-08-22 18:34:38.0,1,87,US,CA,LOS ANGELES,92392,West,Pacific,Victorville,female,13 to 17,other,chrome,"2017-08-19 23:26:24.0 : 402963567,20184888,91529912,203124030,4088207"
2157,2570c0bf-7271-408b-85f2-97ef4ae1ab08,2017-10-01 09:57:53.0,1,128,US,OK,OKLAHOMA CITY,73068,South,West South Central,Noble,female,55 to 64,android,chrome,
2158,ae7762c3-000a-457f-b9ec-f5f08651ceb3,2017-11-06 02:12:18.0,3,194,US,OK,TULSA,74127,South,West South Central,Tulsa,male,45 to 54,windows,chrome,
2159,ac5d2403-c64b-4795-b84b-fcfd70fef3f9,2017-10-24 22:01:38.0,2,97,US,WI,GREEN BAY-APPLETON,54915,Midwest,East North Central,Appleton,female,55 to 64,windows,other,
2160,95b0ac77-705f-45e6-906b-af54633e4428,2017-08-27 02:32:27.0,1,537,US,CA,LOS ANGELES,92592,West,Pacific,Temecula,female,65 and over,windows,chrome,"2017-08-23 18:46:44.0 : 403271900,20184888,91529912,203495268,4101315 | 2017-08-23 18:46:44.0 : 403273160,20184888,91503048,203495271,4101315 | 2017-08-25 13:57:49.0 : 403732109,20184888,91495533,203934476,4075326"
2161,4c991702-3b15-4abc-af58-8aaf30873fc6,2017-10-24 16:31:31.0,2,78,US,IL,ROCKFORD,61102,Midwest,East North Central,Rockford,male,25 to 34,android,chrome,
2162,7eaeed86-510e-4cf7-9c7d-43fdb53c2ffd,2017-09-03 02:24:37.0,1,71,US,MO,KANSAS CITY,64064,Midwest,West North Central,Lees Summit,female,45 to 54,windows,chrome,
2163,95ff5933-dde7-45b0-9d0a-22daabc74297,2017-11-04 04:05:05.0,3,114,US,OH,"COLUMBUS, OH",43065,Midwest,East North Central,Powell,male,55 to 64,windows,chrome,"2017-10-07 08:46:31.0 : 405947524,20367831,91503048,206223351,4075326 | 2017-10-07 08:47:06.0 : 405947524,20367831,91503048,206223351,4075326 | 2017-10-11 09:10:14.0 : 406505224,20367831,93687450,206220276,4075326 | 2017-10-11 09:11:03.0 : 406505224,20367831,93687441,206220276,4075326 | 2017-10-14 04:32:54.0 : 406505224,20367831,93687441,206220276,4075326 | 2017-10-14 04:37:21.0 : 406505224,20367831,93687441,206220276,4075326 | 2017-10-14 04:37:21.0 : 406503544,20367831,93684192,206223351,4075326 | 2017-10-14 04:39:23.0 : 406503544,20367831,93684192,206223351,4075326 | 2017-10-14 04:39:24.0 : 406505224,20367831,93687441,206220276,4075326 | 2017-10-15 05:53:52.0 : 406503544,20367831,93736307,206202151,4075326 | 2017-10-15 05:54:00.0 : 406503544,20367831,93736307,206223351,4075326 | 2017-10-15 05:54:00.0 : 406505224,20367831,93687450,206220276,4075326 | 2017-10-16 23:08:26.0 : 406505224,20367831,93687441,206220276,4075326 | 2017-10-16 23:09:46.0 : 406505224,20367831,93687441,206220276,4075326 | 2017-10-16 23:11:21.0 : 406505224,20367831,93687441,206151554,4075326 | 2017-10-16 23:11:28.0 : 406503544,20367831,93736307,206202151,4075326 | 2017-10-25 06:13:05.0 : 406505224,20367831,93687450,206220276,4075326 | 2017-10-25 06:13:05.0 : 406503544,20367831,93684192,206223351,4075326 | 2017-10-27 03:10:05.0 : 406503544,20367831,93736307,206223351,4075326 | 2017-10-27 03:10:05.0 : 406505224,20367831,93687450,206220276,4075326 | 2017-10-27 03:11:14.0 : 406503544,20367831,93684192,206223351,4075326 | 2017-10-27 03:11:15.0 : 406505224,20367831,93687441,206220276,4075326"
2164,b04eb403-7868-4173-b1d6-bda3301148d4,2017-10-22 05:19:03.0,2,102,US,VA,"WASHINGTON, DC (HAGRSTWN)",22030,South,South Atlantic,Fairfax,female,13 to 17,windows,chrome,
2165,00ab4a45-e8d4-4bd5-b7ba-156d898865a3,2017-10-06 16:27:16.0,2,46,US,MN,MINNEAPOLIS-ST. PAUL,55418,Midwest,West North Central,Minneapolis,male,18 to 24,android,chrome,"2017-09-20 19:09:59.0 : 403082938,20184888,91645285,203243047,4096080"
2166,2c62c5db-f649-4a7e-b7a4-a272a992d529,2017-08-15 16:58:57.0,1,82,US,AL,MOBILE-PENSACOLA (FT WALT),36602,South,East South Central,Mobile,male,13 to 17,other,chrome,
2167,bf8bc114-7458-4611-8235-5c39d27a9b42,2017-10-25 18:22:05.0,2,114,US,SC,"CHARLESTON, SC",29403,South,South Atlantic,Charleston,male,18 to 24,android,none,
2168,33f4a7fb-6aab-428b-8623-87eccdeae6c9,2017-09-11 20:37:37.0,1,145,US,ME,PORTLAND-AUBURN,04259,Northeast,New England,Monmouth,female,55 to 64,android,chrome,
2169,418e3c64-4309-4fc7-8d86-c746b8682e6e,2017-10-23 12:21:42.0,2,104,US,IL,CHICAGO,60462,Midwest,East North Central,Orland Park,female,65 and over,ios,safari,
2170,f9a19b1d-ed18-4922-931f-19dab5f43f11,2017-10-02 22:53:18.0,1,100,US,WI,MILWAUKEE,53115,Midwest,East North Central,Delavan,female,13 to 17,ios,safari,"2017-09-10 00:19:40.0 : 403060619,20184888,91495470,203266973,4101327"
2171,6312086a-cdc4-4540-aba5-a44e6a1e675b,2017-09-28 23:53:37.0,1,92,US,IN,FT. WAYNE,46755,Midwest,East North Central,Kendallville,female,18 to 24,windows,chrome,
2172,6b07d63e-844b-4e8d-8793-7544f9090579,2017-10-06 21:24:13.0,2,272,US,GA,ATLANTA,30157,South,South Atlantic,Dallas,female,65 and over,windows,other,
2173,506c7db4-1a5a-4a13-bff6-5e0749f7f073,2017-10-23 14:12:44.0,2,208,US,DC,"WASHINGTON, DC (HAGRSTWN)",20009,South,South Atlantic,Washington,male,35 to 44,android,firefox,
2174,a94353e0-0c41-440a-bc19-2190a4857bb0,2017-08-22 00:21:11.0,1,286,US,OH,DAYTON,45385,Midwest,East North Central,Xenia,male,35 to 44,windows,chrome,
2175,12f34133-9a60-421c-991d-609c1fbfc661,2017-10-22 15:36:39.0,2,476,US,TX,HOUSTON,77406,South,West South Central,Richmond,male,65 and over,windows,other,
2176,0af8b4af-ccac-47c8-aebf-0248d52904c7,2017-09-29 03:24:33.0,1,509,US,AZ,PHOENIX (PRESCOTT),85255,West,Mountain,Scottsdale,male,65 and over,windows,chrome,
2177,12dfdc59-cd8d-45c1-ab3c-a52ce2895bef,2017-10-02 14:52:26.0,1,135,US,IL,CHICAGO,60455,Midwest,East North Central,Bridgeview,male,35 to 44,android,none,
2178,9d52b031-afb0-4d16-b1f9-f8f602656019,2017-08-09 01:42:50.0,1,119,US,NC,RALEIGH-DURHAM (FAYETVLLE),28311,South,South Atlantic,Fayetteville,female,18 to 24,windows,chrome,
2179,9822b8c9-b43a-4a16-8e76-f68c812eef20,2017-10-07 17:20:48.0,2,82,US,CA,LOS ANGELES,92821,West,Pacific,Brea,male,25 to 34,android,chrome,
2180,eb43fa64-aad2-4ba2-ab3e-65aadcab4876,2017-10-19 01:29:58.0,2,180,US,IN,SOUTH BEND-ELKHART,46619,Midwest,East North Central,South Bend,male,25 to 34,android,chrome,
2181,d617e779-e70a-4fc1-89e4-dc04b5c42eba,2017-09-30 23:23:18.0,1,132,US,VT,BURLINGTON-PLATTSBURGH,05641,Northeast,New England,Barre,female,45 to 54,windows,chrome,
2182,bd2a5a02-b498-4641-ad8c-97b65d06cecb,2017-10-25 15:42:25.0,2,138,US,AL,MONTGOMERY-SELMA,36106,South,East South Central,Montgomery,female,45 to 54,windows,chrome,
2183,3dd418d8-9c4c-4a80-8b29-40a691648f9a,2017-10-11 21:16:53.0,2,80,US,TN,NASHVILLE,37128,South,East South Central,Murfreesboro,male,13 to 17,windows,chrome,
2184,8e939619-2e88-4bdc-a782-429f38c3aae9,2017-10-20 06:59:30.0,2,83,US,AZ,PHOENIX (PRESCOTT),85021,West,Mountain,Phoenix,female,45 to 54,windows,chrome,
2185,611247af-b80a-4519-b158-a566478e3670,2017-08-20 21:23:40.0,1,118,US,PA,PHILADELPHIA,19128,Northeast,Mid-Atlantic,Philadelphia,male,55 to 64,macos,chrome,"2017-08-19 18:01:44.0 : 402952822,20184888,91521872,203124036,4088207"
2186,063fca59-4d74-41d1-8d2b-c4feb6ae95b2,2017-11-03 02:10:56.0,3,128,US,PA,JOHNSTOWN-ALTOONA-ST COLGE,15801,Northeast,Mid-Atlantic,Du Bois,male,35 to 44,windows,other,"2017-10-28 17:03:25.0 : 406469826,20367831,93684192,206235006,4038699"
2187,515c3f2e-569b-4740-9f75-8b560b2f4edd,2017-10-02 00:21:43.0,1,232,US,TX,TYLER-LONGVIEW(LFKN&NCGD),75702,South,West South Central,Tyler,female,65 and over,windows,chrome,
2188,fec1cf97-324d-41ed-a645-9c33b751ab6b,2017-09-25 18:53:05.0,1,121,US,PA,PHILADELPHIA,19120,Northeast,Mid-Atlantic,Philadelphia,female,25 to 34,windows,chrome,
2189,cbb813e8-f988-4727-9955-bf8f1e178ae5,2017-09-26 10:30:14.0,1,88,US,NY,SYRACUSE,13080,Northeast,Mid-Atlantic,Jordan,male,18 to 24,android,chrome,
2190,e7e8b00c-b754-4e59-bb2f-ef86f460453f,2017-11-03 04:35:45.0,3,129,US,GA,ATLANTA,30303,South,South Atlantic,Atlanta,female,25 to 34,android,chrome,
2191,a9d67ecf-d42f-46ea-ac17-9daf86754928,2017-10-21 16:47:15.0,2,92,US,KS,WICHITA-HUTCHINSON PLUS,67207,Midwest,West North Central,Wichita,female,18 to 24,windows,chrome,"2017-10-07 13:07:57.0 : 405939271,20367831,92027666,206150126,4090636"
2192,83ed9d9b-a1a9-4374-a4d8-f8a75a94e922,2017-10-21 04:02:12.0,2,146,US,ME,PORTLAND-AUBURN,04101,Northeast,New England,Portland,male,18 to 24,ios,safari,
2193,6b7fbebb-7e34-4e9e-bfcf-dd6e5f0c7d19,2017-10-24 03:37:55.0,2,83,US,WA,SEATTLE-TACOMA,98121,West,Pacific,Seattle,female,25 to 34,windows,chrome,
2194,9be2450e-c39b-4e43-83e9-17e3637ed42e,2017-10-03 13:43:20.0,1,124,US,KY,CINCINNATI,41011,South,East South Central,Covington,female,45 to 54,windows,ie,
2195,98ba9388-3a92-443b-83c8-155933e2bb41,2017-10-21 20:05:24.0,2,226,US,MS,NEW ORLEANS,39470,South,East South Central,Poplarville,female,18 to 24,ios,safari,
2196,763e0778-d00a-460d-8f5a-04775c5b8755,2017-10-13 00:34:36.0,2,114,US,CA,SAN FRANCISCO-OAK-SAN JOSE,94565,West,Pacific,Pittsburg,female,55 to 64,android,none,
